Item Name,Design Name,Code,New Arrivals,Best Sellers,Promo Items,Rate,Status,Usage unit,Unit,Size,Sub Collection,Collection,Thickness
WY 11261D - LAMITAK HPL 4'x10' | CELIO VIDA NOCE,CELIO VIDA NOCE,WY 11261D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11262D - LAMITAK HPL 4'x10' | LINO VIDA NOCE,LINO VIDA NOCE,WY 11262D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11263D - LAMITAK HPL 4'x10' | BARO VIDA NOCE,BARO VIDA NOCE,WY 11263D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11264D - LAMITAK HPL 4'x10' | ALDO VIDA NOCE,ALDO VIDA NOCE,WY 11264D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11265D - LAMITAK HPL 4'x10' | CARLA PORTOFINO NOCA,CARLA PORTOFINO NOCA,WY 11265D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11266D - LAMITAK HPL 4'x10' | ELSA PORTOFINO NOCE,ELSA PORTOFINO NOCE,WY 11266D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11267D - LAMITAK HPL 4'x10' | FEBE PORTOFINO NOCE,FEBE PORTOFINO NOCE,WY 11267D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11268D - LAMITAK HPL 4'x10' | GAIA PORTOFINO NOCE,GAIA PORTOFINO NOCE,WY 11268D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11269D - LAMITAK HPL 4'x10' | LUNA TIVOLI ELM,LUNA TIVOLI ELM,WY 11269D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11270D - LAMITAK HPL 4'x10' | KARLA TIVOLI ELM,KARLA TIVOLI ELM,WY 11270D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11271D - LAMITAK HPL 4'x10' | VALDA TIVOLI ELM,VALDA TIVOLI ELM,WY 11271D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11272D - LAMITAK HPL 4'x10' | ISA AMERICANO NOGAL,ISA AMERICANO NOGAL,WY 11272D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11273D - LAMITAK HPL 4'x10' | REVA AMERICANO NOGAL,REVA AMERICANO NOGAL,WY 11273D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11274D - LAMITAK HPL 4'x10' | PILAR AMERICANO NOGAL,PILAR AMERICANO NOGAL,WY 11274D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11275D - LAMITAK HPL 4'x10' | NALDA AMERICANO NOGAL,NALDA AMERICANO NOGAL,WY 11275D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11280D - LAMITAK HPL 4'x10' | HARU AOMORI BEECH,HARU AOMORI BEECH,WY 11280D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11281D - LAMITAK HPL 4'x10' | AKI AOMORI BEECH,AKI AOMORI BEECH,WY 11281D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11282D - LAMITAK HPL 4'x10' | RUNA NEVADA ELM,RUNA NEVADA ELM,WY 11282D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11283D - LAMITAK HPL 4'x10' | OMAR NEVADA ELM,OMAR NEVADA ELM,WY 11283D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11284D - LAMITAK HPL 4'x10' | VITA TIVOLI ELM,VITA TIVOLI ELM,WY 11284D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11286D - LAMITAK HPL 4'x10' | JUN AOMORI BEECH,JUN AOMORI BEECH,WY 11286D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 11287D - LAMITAK HPL 4'x10' | NARA AOMORI BEECH,NARA AOMORI BEECH,WY 11287D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 1205D - LAMITAK HPL 4'x8' | SOHO OSLO TEAK,SOHO OSLO TEAK,WY 1205D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1206D - LAMITAK HPL 4'x8' | JAMAICA RAMOS TEAK,JAMAICA RAMOS TEAK,WY 1206D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1207S - LAMITAK HPL 4'x8' | SALVADOR RAMOS TEAK,SALVADOR RAMOS TEAK,WY 1207S,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1208D - LAMITAK HPL 4'x8' | BRAZILIAN RAMOS TEAK,BRAZILIAN RAMOS TEAK,WY 1208D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1246D - LAMITAK HPL 4'x8' | COSTA NOGAL,COSTA NOGAL,WY 1246D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1247D - LAMITAK HPL 4'x8' | COSTA HORIZONTAL NOGAL,COSTA HORIZONTAL NOGAL,WY 1247D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1248D - LAMITAK HPL 4'x8' | GOMERA HORIZONTAL NOGAL,GOMERA HORIZONTAL NOGAL,WY 1248D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1249D - LAMITAK HPL 4'x8' | IBIZA HORIZONTAL NOGAL,IBIZA HORIZONTAL NOGAL,WY 1249D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1258D - LAMITAK HPL 4' x 8' | CORDOBA HORIZONTAL NOGAL,CORDOBA HORIZONTAL NOGAL,WY 1258D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1259D - LAMITAK HPL 4'x8' | MIO NEVADA ELM,MIO NEVADA ELM,WY 1259D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1261D - LAMITAK HPL 4'x8' | CELIO VIDA NOCE,CELIO VIDA NOCE,WY 1261D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1262D - LAMITAK HPL 4'x8' | LINO VIDA NOCE,LINO VIDA NOCE,WY 1262D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1263D - LAMITAK HPL 4'x8' | BARO VIDA NOCE,BARO VIDA NOCE,WY 1263D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1264D - LAMITAK HPL 4'x8' | ALDO VIDA NOCE,ALDO VIDA NOCE,WY 1264D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1265D - LAMITAK HPL 4'x8' | CARLA PORTOFINO NOCE,CARLA PORTOFINO NOCE,WY 1265D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1266D - LAMITAK HPL 4'x8' | ELSA PORTOFINO NOCE,ELSA PORTOFINO NOCE,WY 1266D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1267D - LAMITAK HPL 4'x8' | FEBE PORTOFINO NOCE,FEBE PORTOFINO NOCE,WY 1267D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1268D - LAMITAK HPL 4'x8' | GAIA PORTOFINO NOCE,GAIA PORTOFINO NOCE,WY 1268D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1271D - LAMITAK HPL 4'x8' | VALDA TIVOLI ELM,VALDA TIVOLI ELM,WY 1271D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1272D - LAMITAK HPL 4'x8' | ISA AMERICANO NOGAL,ISA AMERICANO NOGAL,WY 1272D,FALSE,TRUE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1273D - LAMITAK HPL 4'x8' | REVA AMERICANO NOGAL,REVA AMERICANO NOGAL,WY 1273D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1275D - LAMITAK HPL 4'x8' | NALDA AMERICANO NOGAL,NALDA AMERICANO NOGAL,WY 1275D,FALSE,TRUE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1280D - LAMITAK HPL 4'x8' | HARU AOMORI BEECH,HARU AOMORI BEECH,WY 1280D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1281D - LAMITAK HPL 4'x8' | AKI AOMORI BEECH,AKI AOMORI BEECH,WY 1281D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1282D - LAMITAK HPL 4'x8' | RUNA NEVADA ELM,RUNA NEVADA ELM,WY 1282D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1283D - LAMITAK HPL 4'x8' | OMAR NEVADA ELM,OMAR NEVADA ELM,WY 1283D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1284D - LAMITAK HPL 4'x8' | VITA TIVOLI ELM,VITA TIVOLI ELM,WY 1284D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1287D - LAMITAK HPL 4'x8' | NARA AOMORI BEECH,NARA AOMORI BEECH,WY 1287D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 1289D - LAMITAK HPL 4'x8' | FINN OSLO TEAK,FINN OSLO TEAK,WY 1289D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 14220X - LAMITAK HPL 4'x10' | NATURAL EAMES TEAK,NATURAL EAMES TEAK,WY 14220X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 14221X - LAMITAK HPL 4'x10' | WEATHERED EAMES TEAK,WEATHERED EAMES TEAK,WY 14221X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 14222X - LAMITAK HPL 4'x10' | STATEROOM EAMES TEAK,STATEROOM EAMES TEAK,WY 14222X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 14223X - LAMITAK HPL 4'x10' | ANTHRACITE EAMES TEAK,ANTHRACITE EAMES TEAK,WY 14223X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 14266X - LAMITAK HPL 4'x10' | IVORY YUGEN OAK,IVORY YUGEN OAK,WY 14266X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 14267X - LAMITAK HPL 4'x10' | NATURAL YUGEN OAK,NATURAL YUGEN OAK,WY 14267X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 14268X - LAMITAK HPL 4'x10' | GOLDEN YUGEN OAK,GOLDEN YUGEN OAK,WY 14268X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 14269X - LAMITAK HPL 4'x10' | ALMOND YUGEN OAK,ALMOND YUGEN OAK,WY 14269X,FALSE,TRUE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15213D - LAMITAK HPL 4'x10' | AMERIE VIOLA NOCE,AMERIE VIOLA NOCE,WY 15213D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15214D - LAMITAK HPL 4'x10' | CAVALLI VIOLA NOCE,CAVALLI VIOLA NOCE,WY 15214D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15215D - LAMITAK HPL 4'x10' | BRANDOLINI VIOLA NOCE,BRANDOLINI VIOLA NOCE,WY 15215D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15216D - LAMITAK HPL 4'x10' | TAGLIO MARCELLO WALNUT,TAGLIO MARCELLO WALNUT,WY 15216D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15217D - LAMITAK HPL 4'x10' | HERMES MARCELLO WALNUT,HERMES MARCELLO WALNUT,WY 15217D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15230D - LAMITAK HPL 4'x10' | CANELE YORK TEAK,CANELE YORK TEAK,WY 15230D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15232D - LAMITAK HPL 4'x10' | AMBER YORK TEAK,AMBER YORK TEAK,WY 15232D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15239D - LAMITAK HPL 4'x10' | HAMILTON YORK TEAK,HAMILTON YORK TEAK,WY 15239D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15240D - LAMITAK HPL 4'x10' | COLLINS MARCELLO WALNUT,COLLINS MARCELLO WALNUT,WY 15240D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15241D - LAMITAK HPL 4'x10' | ALFONSO ROMA NOCE,ALFONSO ROMA NOCE,WY 15241D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15242D - LAMITAK HPL 4'x10' | BIAGGIO ROMA NOCE,BIAGGIO ROMA NOCE,WY 15242D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15243D - LAMITAK HPL 4'x10' | CORRADO ROMA NOCE,CORRADO ROMA NOCE,WY 15243D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15252D - LAMITAK HPL 4'x10' | DONATELLO ROMA NOCE,DONATELLO ROMA NOCE,WY 15252D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15258D - LAMITAK HPL 4'x10' | BLEACHED ROSENHEIM MAPLE,BLEACHED ROSENHEIM MAPLE,WY 15258D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15259D - LAMITAK HPL 4'x10' | TANNED ROSENHEIM MAPLE,TANNED ROSENHEIM MAPLE,WY 15259D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15260D - LAMITAK HPL 4'x10' | GREY ROSENHEIM MAPLE,GREY ROSENHEIM MAPLE,WY 15260D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15280D - LAMITAK HPL 4'x10' | STENIAR KNARVICK BIRCH,STENIAR KNARVICK BIRCH,WY 15280D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15281D - LAMITAK HPL 4'x10' | SVEN KNARVICK BIRCH,SVEN KNARVICK BIRCH,WY 15281D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15292D - LAMITAK HPL 4'x10' | FREYA LAURENTIAN MAPLE,FREYA LAURENTIAN MAPLE,WY 15292D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15293D - LAMITAK HPL 4'x10' | MAYA LAURENTIAN MAPLE,MAYA LAURENTIAN MAPLE,WY 15293D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15294D - LAMITAK HPL 4'x10' | LEAH LAURENTIAN MAPLE,LEAH LAURENTIAN MAPLE,WY 15294D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15603D - LAMITAK HPL 4'x10' | SAYER KNARVICK BIRCH,SAYER KNARVICK BIRCH,WY 15603D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 15605D - LAMITAK HPL 4'x10' | ANA LAURENTIAN MAPLE,ANA LAURENTIAN MAPLE,WY 15605D,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 17204X - LAMITAK HPL 4'x10' | JOE EICHLER WOOD,JOE EICHLER WOOD,WY 17204X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 17205X - LAMITAK HPL 4'x10' | NED EICHLER WOOD,NED EICHLER WOOD,WY 17205X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 17206X - LAMITAK HPL 4'x10' | RICK EICHLER WOOD,RICK EICHLER WOOD,WY 17206X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 17207X - LAMITAK HPL 4'x10' | ED EICHLER WOOD,ED EICHLER WOOD,WY 17207X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 17208X - LAMITAK HPL 4'x10' | KYO SAGANO BAMBOO,KYO SAGANO BAMBOO,WY 17208X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 17209X - LAMITAK HPL 4'x10' | REI SAGANO BAMBOO,REI SAGANO BAMBOO,WY 17209X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 17210X - LAMITAK HPL 4'x10' | ZEN SAGANO BAMBOO,ZEN SAGANO BAMBOO,WY 17210X,FALSE,FALSE,FALSE,870000,Active,sht,Sheet,4'x10' / 1220 x 3050mm,Woods,Woods,0.7mm
WY 4209X - LAMITAK HPL 4'x8' | AVANT GARDE ASH,AVANT GARDE ASH,WY 4209X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4217X - LAMITAK HPL 4'x8' | PINE OREGON TEAK,PINE OREGON TEAK,WY 4217X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4220X - LAMITAK HPL 4'x8' | NATURAL EAMES TEAK,NATURAL EAMES TEAK,WY 4220X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4221X - LAMITAK HPL 4'x8' | WEATHERED EAMES TEAK,WEATHERED EAMES TEAK,WY 4221X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4223X - LAMITAK HPL 4'x8' | ANTHRACITE EAMES TEAK,ANTHRACITE EAMES TEAK,WY 4223X,FALSE,TRUE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4224D - LAMITAK HPL 4'x8' | BELLA SEVILLE WALNUT,BELLA SEVILLE WALNUT,WY 4224D,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4229X - LAMITAK HPL 4'x8' | ACCORN SICILIAN ASH,ACCORN SICILIAN ASH,WY 4229X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4231X - LAMITAK HPL 4'x8' | CREME AKEMI ASH,CREME AKEMI ASH,WY 4231X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4232X - LAMITAK HPL 4'x8' | PEARL AKEMI ASH,PEARL AKEMI ASH,WY 4232X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4236X - LAMITAK HPL 4'x8' | JOHANN BAVARIAN OAK,JOHANN BAVARIAN OAK,WY 4236X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4237X - LAMITAK HPL 4'x8' | STRAUSS BAVARIAN OAK,STRAUSS BAVARIAN OAK,WY 4237X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4238X - LAMITAK HPL 4'x8' | BERGER BAVARIAN OAK,BERGER BAVARIAN OAK,WY 4238X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4239X - LAMITAK HPL 4'x8' | EDUARD BAVARIAN OAK,EDUARD BAVARIAN OAK,WY 4239X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4240X - LAMITAK HPL 4'x8' | RAW AVANT OAK,RAW AVANT OAK,WY 4240X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4242X - LAMITAK HPL 4'x8' | HAZEL AVANT OAK,HAZEL AVANT OAK,WY 4242X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4243X - LAMITAK HPL 4'x8' | NOIR AVANT OAK,NOIR AVANT OAK,WY 4243X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4244X - LAMITAK HPL 4'x8' | CANYON AVANT OAK,CANYON AVANT OAK,WY 4244X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4245X - LAMITAK HPL 4'x8' | UMBER OREGON TEAK,UMBER OREGON TEAK,WY 4245X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4246X - LAMITAK HPL 4'x8' | TOFFEE SICILIAN ASH,TOFFEE SICILIAN ASH,WY 4246X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4247X - LAMITAK HPL 4'x8' | PEPPERCORN SICILIAN ASH,PEPPERCORN SICILIAN ASH,WY 4247X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4258X - LAMITAK HPL 4'x8' | DALTON LASALLE OAK,DALTON LASALLE OAK,WY 4258X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4259X - LAMITAK HPL 4'x8' | KEATON LASALLE OAK,KEATON LASALLE OAK,WY 4259X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4260X - LAMITAK HPL 4'x8' | SHELDON LASALLE OAK,SHELDON LASALLE OAK,WY 4260X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4261X - LAMITAK HPL 4'x8' | JAYDEN LASALLE OAK,JAYDEN LASALLE OAK,WY 4261X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4262X - LAMITAK HPL 4'x8' | REID HOFFMANN ELM,REID HOFFMANN ELM,WY 4262X,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4263X - LAMITAK HPL 4'x8' | BRETT HOFFMANN ELM,BRETT HOFFMANN ELM,WY 4263X,FALSE,TRUE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
WY 4264X - LAMITAK HPL 4'x8' | CRAIG HOFFMANN ELM,CRAIG HOFFMANN ELM,WY 4264X,FALSE,TRUE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Woods,Woods,0.7mm
